Census Tract FIPS,demand_covered,percentage,county_name,state_name
12001000806,1,100,Alachua,FL
12001001516,1,100,Alachua,FL
12001002218,1,100,Alachua,FL
12001000302,1,100,Alachua,FL
12001001400,1,100,Alachua,FL
12001001907,1,100,Alachua,FL
12001002207,1,100,Alachua,FL
12001000902,1,100,Alachua,FL
12001001519,1,100,Alachua,FL
12001001802,1,100,Alachua,FL
12001001814,1,100,Alachua,FL
12001001203,1,100,Alachua,FL
12001001520,1,100,Alachua,FL
12001002210,1,100,Alachua,FL
12001000808,1,100,Alachua,FL
12001001811,1,100,Alachua,FL
12001001908,1,100,Alachua,FL
12001002201,1,100,Alachua,FL
12001001702,1,100,Alachua,FL
12001000500,1,100,Alachua,FL
12001001803,1,100,Alachua,FL
12001000600,1,100,Alachua,FL
12001000901,1,100,Alachua,FL
12001001202,1,100,Alachua,FL
12001001521,1,100,Alachua,FL
12001002000,1,100,Alachua,FL
12001002209,1,100,Alachua,FL
12001001801,1,100,Alachua,FL
12001001701,1,100,Alachua,FL
12001001517,1,100,Alachua,FL
12001000400,1,100,Alachua,FL
12001001515,1,100,Alachua,FL
12001001806,1,100,Alachua,FL
12001000301,1,100,Alachua,FL
12001002219,1,100,Alachua,FL
12001001000,1,100,Alachua,FL
12001002217,1,100,Alachua,FL
12001001100,1,100,Alachua,FL
12001000700,1,100,Alachua,FL
12001001902,1,100,Alachua,FL
12001000200,1,100,Alachua,FL
12001001604,1,100,Alachua,FL
12001002202,1,100,Alachua,FL
12001002204,1,100,Alachua,FL
12001002205,1,100,Alachua,FL
12003040102,1,100,Baker,FL
12003040101,1,100,Baker,FL
12003040202,1,100,Baker,FL
12003040201,1,100,Baker,FL
12005000900,1,100,Bay,FL
12005002000,1,100,Bay,FL
12005000600,1,100,Bay,FL
12005000804,1,100,Bay,FL
12005001800,1,100,Bay,FL
12005002607,1,100,Bay,FL
12005002606,1,100,Bay,FL
12005002605,1,100,Bay,FL
12005002601,1,100,Bay,FL
12005000700,1,100,Bay,FL
12005002500,1,100,Bay,FL
12005002705,1,100,Bay,FL
12005001403,1,100,Bay,FL
12005002703,1,100,Bay,FL
12005001900,1,100,Bay,FL
12005002300,1,100,Bay,FL
12005002702,1,100,Bay,FL
12005002603,1,100,Bay,FL
12005001000,1,100,Bay,FL
12005001501,1,100,Bay,FL
12005001600,1,100,Bay,FL
12005000805,1,100,Bay,FL
12005002608,1,100,Bay,FL
12005001700,1,100,Bay,FL
12005002400,1,100,Bay,FL
12005001301,1,100,Bay,FL
12005000201,1,100,Bay,FL
12005001100,1,100,Bay,FL
12005001502,1,100,Bay,FL
12005000806,1,100,Bay,FL
12005002704,1,100,Bay,FL
12005001200,1,100,Bay,FL
12005002200,1,100,Bay,FL
12005001402,1,100,Bay,FL
12005002701,1,100,Bay,FL
12005000803,1,100,Bay,FL
12005000202,1,100,Bay,FL
12005001404,1,100,Bay,FL
12005001302,1,100,Bay,FL
12005002604,1,100,Bay,FL
12005000500,1,100,Bay,FL
12005000400,1,100,Bay,FL
12005000300,1,100,Bay,FL
12007000100,1,100,Bradford,FL
12007000300,1,100,Bradford,FL
12007000200,1,100,Bradford,FL
12007000400,1,100,Bradford,FL
12009980000,0,0,Brevard,FL
12009980100,0,0,Brevard,FL
12009066200,1,100,Brevard,FL
12009065236,1,100,Brevard,FL
12009067100,1,100,Brevard,FL
12009066800,1,100,Brevard,FL
12009065231,1,100,Brevard,FL
12009066103,1,100,Brevard,FL
12009066700,1,100,Brevard,FL
12009066600,1,100,Brevard,FL
12009068101,1,100,Brevard,FL
12009066101,1,100,Brevard,FL
12009064201,1,100,Brevard,FL
12009068601,1,100,Brevard,FL
12009071500,1,100,Brevard,FL
12009066500,1,100,Brevard,FL
12009066400,1,100,Brevard,FL
12009068400,1,100,Brevard,FL
12009064126,1,100,Brevard,FL
12009069801,1,100,Brevard,FL
12009065123,1,100,Brevard,FL
12009068200,1,100,Brevard,FL
12009066302,1,100,Brevard,FL
12009071335,1,100,Brevard,FL
12009068300,1,100,Brevard,FL
12009068102,1,100,Brevard,FL
12009061202,1,100,Brevard,FL
12009065001,1,100,Brevard,FL
12009069700,1,100,Brevard,FL
12009063106,1,100,Brevard,FL
12009068502,1,100,Brevard,FL
12009064500,1,100,Brevard,FL
12009060300,1,100,Brevard,FL
12009071100,1,100,Brevard,FL
12009068501,1,100,Brevard,FL
12009065124,1,100,Brevard,FL
12009069300,1,100,Brevard,FL
12009064202,1,100,Brevard,FL
12009064602,1,100,Brevard,FL
12009063104,1,100,Brevard,FL
12009069100,1,100,Brevard,FL
12009064124,1,100,Brevard,FL
12009069802,1,100,Brevard,FL
12009064902,1,100,Brevard,FL
12009064800,1,100,Brevard,FL
12009069200,1,100,Brevard,FL
12009060102,1,100,Brevard,FL
12009071400,1,100,Brevard,FL
12009065234,1,100,Brevard,FL
12009071301,1,100,Brevard,FL
12009061001,1,100,Brevard,FL
12009069902,1,100,Brevard,FL
12009062800,1,100,Brevard,FL
12009069400,1,100,Brevard,FL
12009064301,1,100,Brevard,FL
12009062106,1,100,Brevard,FL
12009060400,1,100,Brevard,FL
12009065235,1,100,Brevard,FL
12009065202,1,100,Brevard,FL
12009064123,1,100,Brevard,FL
12009062107,1,100,Brevard,FL
12009065022,1,100,Brevard,FL
12009063000,1,100,Brevard,FL
12009060700,1,100,Brevard,FL
12009064400,1,100,Brevard,FL
12009060101,1,100,Brevard,FL
12009061002,1,100,Brevard,FL
12009062108,1,100,Brevard,FL
12009064901,1,100,Brevard,FL
12009069901,1,100,Brevard,FL
12009064700,1,100,Brevard,FL
12009062301,1,100,Brevard,FL
12009065125,1,100,Brevard,FL
12009066900,1,100,Brevard,FL
12009071336,1,100,Brevard,FL
12009062302,1,100,Brevard,FL
12009071600,1,100,Brevard,FL
12009066301,1,100,Brevard,FL
12009064125,1,100,Brevard,FL
12009064102,1,100,Brevard,FL
12009062600,1,100,Brevard,FL
12009064127,1,100,Brevard,FL
12009068602,1,100,Brevard,FL
12009071339,1,100,Brevard,FL
12009064601,1,100,Brevard,FL
12009061100,1,100,Brevard,FL
12009071338,1,100,Brevard,FL
12009060600,1,100,Brevard,FL
12009071337,1,100,Brevard,FL
12009071334,1,100,Brevard,FL
12009064302,1,100,Brevard,FL
12009066104,1,100,Brevard,FL
12009065122,1,100,Brevard,FL
12009060500,1,100,Brevard,FL
12009063105,1,100,Brevard,FL
12009060200,1,100,Brevard,FL
12009063102,1,100,Brevard,FL
12009062900,1,100,Brevard,FL
12009062103,1,100,Brevard,FL
12009062500,1,100,Brevard,FL
12009071340,1,100,Brevard,FL
12009061201,1,100,Brevard,FL
12009065121,1,100,Brevard,FL
12009065201,1,100,Brevard,FL
12009064128,1,100,Brevard,FL
12009062109,1,100,Brevard,FL
12009071322,1,100,Brevard,FL
12009063107,1,100,Brevard,FL
12009065021,1,100,Brevard,FL
12009062400,1,100,Brevard,FL
12009062104,1,100,Brevard,FL
12009071332,1,100,Brevard,FL
12009071200,1,100,Brevard,FL
12011980000,0,0,Broward,FL
12011020321,1,100,Broward,FL
12011043001,1,100,Broward,FL
12011041801,1,100,Broward,FL
12011080200,1,100,Broward,FL
12011031203,1,100,Broward,FL
12011070102,1,100,Broward,FL
12011090503,1,100,Broward,FL
12011011000,1,100,Broward,FL
12011042400,1,100,Broward,FL
12011040203,1,100,Broward,FL
12011040101,1,100,Broward,FL
12011020322,1,100,Broward,FL
12011060801,1,100,Broward,FL
12011031205,1,100,Broward,FL
12011100501,1,100,Broward,FL
12011031101,1,100,Broward,FL
12011080103,1,100,Broward,FL
12011030202,1,100,Broward,FL
12011070404,1,100,Broward,FL
12011060210,1,100,Broward,FL
12011042302,1,100,Broward,FL
12011060212,1,100,Broward,FL
12011010901,1,100,Broward,FL
12011040204,1,100,Broward,FL
12011040701,1,100,Broward,FL
12011060305,1,100,Broward,FL
12011070319,1,100,Broward,FL
12011060125,1,100,Broward,FL
12011090601,1,100,Broward,FL
12011010102,1,100,Broward,FL
12011070402,1,100,Broward,FL
12011060900,1,100,Broward,FL
12011050601,1,100,Broward,FL
12011100201,1,100,Broward,FL
12011031001,1,100,Broward,FL
12011040503,1,100,Broward,FL
12011010611,1,100,Broward,FL
12011040402,1,100,Broward,FL
12011110334,1,100,Broward,FL
12011051002,1,100,Broward,FL
12011060700,1,100,Broward,FL
12011060607,1,100,Broward,FL
12011040401,1,100,Broward,FL
12011042100,1,100,Broward,FL
12011040206,1,100,Broward,FL
12011040102,1,100,Broward,FL
12011090200,1,100,Broward,FL
12011042000,1,100,Broward,FL
12011050312,1,100,Broward,FL
12011010103,1,100,Broward,FL
12011060109,1,100,Broward,FL
12011020316,1,100,Broward,FL
12011110330,1,100,Broward,FL
12011010902,1,100,Broward,FL
12011040602,1,100,Broward,FL
12011031204,1,100,Broward,FL
12011060609,1,100,Broward,FL
12011060209,1,100,Broward,FL
12011010104,1,100,Broward,FL
12011060306,1,100,Broward,FL
12011070403,1,100,Broward,FL
12011031102,1,100,Broward,FL
12011050309,1,100,Broward,FL
12011030301,1,100,Broward,FL
12011091901,1,100,Broward,FL
12011020311,1,100,Broward,FL
12011060123,1,100,Broward,FL
12011070405,1,100,Broward,FL
12011091701,1,100,Broward,FL
12011080402,1,100,Broward,FL
12011010603,1,100,Broward,FL
12011020412,1,100,Broward,FL
12011042200,1,100,Broward,FL
12011010406,1,100,Broward,FL
12011050205,1,100,Broward,FL
12011020317,1,100,Broward,FL
12011030702,1,100,Broward,FL
12011060118,1,100,Broward,FL
12011040502,1,100,Broward,FL
12011020209,1,100,Broward,FL
12011090102,1,100,Broward,FL
12011070501,1,100,Broward,FL
12011010401,1,100,Broward,FL
12011010306,1,100,Broward,FL
12011030401,1,100,Broward,FL
12011070321,1,100,Broward,FL
12011080405,1,100,Broward,FL
12011020325,1,100,Broward,FL
12011020212,1,100,Broward,FL
12011110326,1,100,Broward,FL
12011070310,1,100,Broward,FL
12011100105,1,100,Broward,FL
12011060504,1,100,Broward,FL
12011030100,1,100,Broward,FL
12011020323,1,100,Broward,FL
12011110341,1,100,Broward,FL
12011110339,1,100,Broward,FL
12011040601,1,100,Broward,FL
12011060107,1,100,Broward,FL
12011070210,1,100,Broward,FL
12011090900,1,100,Broward,FL
12011110501,1,100,Broward,FL
12011041000,1,100,Broward,FL
12011100104,1,100,Broward,FL
12011020314,1,100,Broward,FL
12011091802,1,100,Broward,FL
12011060605,1,100,Broward,FL
12011090802,1,100,Broward,FL
12011020211,1,100,Broward,FL
12011020415,1,100,Broward,FL
12011020104,1,100,Broward,FL
12011090301,1,100,Broward,FL
12011050501,1,100,Broward,FL
12011110338,1,100,Broward,FL
12011051001,1,100,Broward,FL
12011060304,1,100,Broward,FL
12011110303,1,100,Broward,FL
12011060603,1,100,Broward,FL
12011040504,1,100,Broward,FL
12011050701,1,100,Broward,FL
12011091702,1,100,Broward,FL
12011100801,1,100,Broward,FL
12011041900,1,100,Broward,FL
12011110332,1,100,Broward,FL
12011050311,1,100,Broward,FL
12011050900,1,100,Broward,FL
12011040300,1,100,Broward,FL
12011030904,1,100,Broward,FL
12011042301,1,100,Broward,FL
12011090504,1,100,Broward,FL
12011030902,1,100,Broward,FL
12011090801,1,100,Broward,FL
12011110307,1,100,Broward,FL
12011060121,1,100,Broward,FL
12011010609,1,100,Broward,FL
12011043302,1,100,Broward,FL
12011092000,1,100,Broward,FL
12011050308,1,100,Broward,FL
12011030201,1,100,Broward,FL
12011020206,1,100,Broward,FL
12011030203,1,100,Broward,FL
12011010502,1,100,Broward,FL
12011060207,1,100,Broward,FL
12011060114,1,100,Broward,FL
12011020312,1,100,Broward,FL
12011070209,1,100,Broward,FL
12011010307,1,100,Broward,FL
12011070316,1,100,Broward,FL
12011060119,1,100,Broward,FL
12011070401,1,100,Broward,FL
12011110309,1,100,Broward,FL
12011070315,1,100,Broward,FL
12011110333,1,100,Broward,FL
12011050100,1,100,Broward,FL
12011030402,1,100,Broward,FL
12011040902,1,100,Broward,FL
12011100600,1,100,Broward,FL
12011020315,1,100,Broward,FL
12011060126,1,100,Broward,FL
12011010604,1,100,Broward,FL
12011100103,1,100,Broward,FL
12011060206,1,100,Broward,FL
12011010305,1,100,Broward,FL
12011041400,1,100,Broward,FL
12011060503,1,100,Broward,FL
12011040205,1,100,Broward,FL
12011060505,1,100,Broward,FL
12011091300,1,100,Broward,FL
12011070314,1,100,Broward,FL
12011041802,1,100,Broward,FL
12011010701,1,100,Broward,FL
12011110328,1,100,Broward,FL
12011090403,1,100,Broward,FL
12011010504,1,100,Broward,FL
12011091400,1,100,Broward,FL
12011070205,1,100,Broward,FL
12011100202,1,100,Broward,FL
12011043100,1,100,Broward,FL
12011091000,1,100,Broward,FL
12011060401,1,100,Broward,FL
12011030705,1,100,Broward,FL
12011050602,1,100,Broward,FL
12011020501,1,100,Broward,FL
12011070208,1,100,Broward,FL
12011010612,1,100,Broward,FL
12011030703,1,100,Broward,FL
12011050204,1,100,Broward,FL
12011110313,1,100,Broward,FL
12011070601,1,100,Broward,FL
12011060211,1,100,Broward,FL
12011030903,1,100,Broward,FL
12011060111,1,100,Broward,FL
12011020319,1,100,Broward,FL
12011091202,1,100,Broward,FL
12011041500,1,100,Broward,FL
12011070602,1,100,Broward,FL
12011031202,1,100,Broward,FL
12011010403,1,100,Broward,FL
12011110403,1,100,Broward,FL
12011091500,1,100,Broward,FL
12011080406,1,100,Broward,FL
12011030704,1,100,Broward,FL
12011010402,1,100,Broward,FL
12011060127,1,100,Broward,FL
12011041200,1,100,Broward,FL
12011050502,1,100,Broward,FL
12011060122,1,100,Broward,FL
12011020309,1,100,Broward,FL
12011050402,1,100,Broward,FL
12011020320,1,100,Broward,FL
12011060213,1,100,Broward,FL
12011050206,1,100,Broward,FL
12011110321,1,100,Broward,FL
12011020411,1,100,Broward,FL
12011050702,1,100,Broward,FL
12011090404,1,100,Broward,FL
12011070204,1,100,Broward,FL
12011040802,1,100,Broward,FL
12011020318,1,100,Broward,FL
12011050401,1,100,Broward,FL
12011010200,1,100,Broward,FL
12011100700,1,100,Broward,FL
12011070311,1,100,Broward,FL
12011050306,1,100,Broward,FL
12011070207,1,100,Broward,FL
12011020207,1,100,Broward,FL
12011030500,1,100,Broward,FL
12011020409,1,100,Broward,FL
12011080102,1,100,Broward,FL
12011070313,1,100,Broward,FL
12011010503,1,100,Broward,FL
12011043301,1,100,Broward,FL
12011030802,1,100,Broward,FL
12011100400,1,100,Broward,FL
12011042600,1,100,Broward,FL
12011110502,1,100,Broward,FL
12011050208,1,100,Broward,FL
12011020414,1,100,Broward,FL
12011020204,1,100,Broward,FL
12011060120,1,100,Broward,FL
12011060208,1,100,Broward,FL
12011010308,1,100,Broward,FL
12011090101,1,100,Broward,FL
12011100502,1,100,Broward,FL
12011020313,1,100,Broward,FL
12011110100,1,100,Broward,FL
12011110327,1,100,Broward,FL
12011060115,1,100,Broward,FL
12011091201,1,100,Broward,FL
12011010601,1,100,Broward,FL
12011110323,1,100,Broward,FL
12011010407,1,100,Broward,FL
12011060608,1,100,Broward,FL
12011050310,1,100,Broward,FL
12011020210,1,100,Broward,FL
12011110319,1,100,Broward,FL
12011070312,1,100,Broward,FL
12011041100,1,100,Broward,FL
12011070318,1,100,Broward,FL
12011020405,1,100,Broward,FL
12011061100,1,100,Broward,FL
12011020407,1,100,Broward,FL
12011010304,1,100,Broward,FL
12011060128,1,100,Broward,FL
12011060501,1,100,Broward,FL
12011020324,1,100,Broward,FL
12011061001,1,100,Broward,FL
12011040702,1,100,Broward,FL
12011090302,1,100,Broward,FL
12011070320,1,100,Broward,FL
12011070306,1,100,Broward,FL
12011090401,1,100,Broward,FL
12011031002,1,100,Broward,FL
12011100802,1,100,Broward,FL
12011010606,1,100,Broward,FL
12011070211,1,100,Broward,FL
12011110312,1,100,Broward,FL
12011020308,1,100,Broward,FL
12011091100,1,100,Broward,FL
12011041700,1,100,Broward,FL
12011091902,1,100,Broward,FL
12011110340,1,100,Broward,FL
12011110402,1,100,Broward,FL
12011020326,1,100,Broward,FL
12011010605,1,100,Broward,FL
12011110311,1,100,Broward,FL
12011050800,1,100,Broward,FL
12011060802,1,100,Broward,FL
12011100101,1,100,Broward,FL
12011060402,1,100,Broward,FL
12011042700,1,100,Broward,FL
12011020103,1,100,Broward,FL
12011110404,1,100,Broward,FL
12011010607,1,100,Broward,FL
12011060105,1,100,Broward,FL
12011060117,1,100,Broward,FL
12011020302,1,100,Broward,FL
12011060112,1,100,Broward,FL
12011041600,1,100,Broward,FL
12011060606,1,100,Broward,FL
12011060303,1,100,Broward,FL
12011090700,1,100,Broward,FL
12011070322,1,100,Broward,FL
12011060116,1,100,Broward,FL
12011110600,1,100,Broward,FL
12011110301,1,100,Broward,FL
12011110302,1,100,Broward,FL
12011060203,1,100,Broward,FL
12011060124,1,100,Broward,FL
12011020413,1,100,Broward,FL
12011020502,1,100,Broward,FL
12011091600,1,100,Broward,FL
12011050301,1,100,Broward,FL
12011070304,1,100,Broward,FL
12011010610,1,100,Broward,FL
12011091801,1,100,Broward,FL
12011030600,1,100,Broward,FL
12011042500,1,100,Broward,FL
12011080403,1,100,Broward,FL
12011040901,1,100,Broward,FL
12011100300,1,100,Broward,FL
12011110308,1,100,Broward,FL
12011060113,1,100,Broward,FL
12011042800,1,100,Broward,FL
12011020205,1,100,Broward,FL
12011050307,1,100,Broward,FL
12011061002,1,100,Broward,FL
12011060403,1,100,Broward,FL
12011020101,1,100,Broward,FL
12011090602,1,100,Broward,FL
12011080101,1,100,Broward,FL
12011010405,1,100,Broward,FL
12011020406,1,100,Broward,FL
12011042900,1,100,Broward,FL
12011110343,1,100,Broward,FL
12011070101,1,100,Broward,FL
12011020404,1,100,Broward,FL
12011070305,1,100,Broward,FL
12011110336,1,100,Broward,FL
12011110331,1,100,Broward,FL
12011080500,1,100,Broward,FL
12011040801,1,100,Broward,FL
12011110320,1,100,Broward,FL
12011110337,1,100,Broward,FL
12011050207,1,100,Broward,FL
12011070317,1,100,Broward,FL
12011060302,1,100,Broward,FL
12011010702,1,100,Broward,FL
12011110335,1,100,Broward,FL
12011030801,1,100,Broward,FL
12011010800,1,100,Broward,FL
12011070502,1,100,Broward,FL
12011090502,1,100,Broward,FL
12011030302,1,100,Broward,FL
12011110324,1,100,Broward,FL
12011043002,1,100,Broward,FL
12011110322,1,100,Broward,FL
12011041300,1,100,Broward,FL
12011110342,1,100,Broward,FL
12011110325,1,100,Broward,FL
12013010100,1,100,Calhoun,FL
12013010200,1,100,Calhoun,FL
12013010300,1,100,Calhoun,FL
12015020502,1,100,Charlotte,FL
12015021001,1,100,Charlotte,FL
12015010403,1,100,Charlotte,FL
12015010401,1,100,Charlotte,FL
12015010402,1,100,Charlotte,FL
12015020601,1,100,Charlotte,FL
12015020104,1,100,Charlotte,FL
12015030401,1,100,Charlotte,FL
12015030402,1,100,Charlotte,FL
12015021002,1,100,Charlotte,FL
12015021003,1,100,Charlotte,FL
12015030301,1,100,Charlotte,FL
12015020302,1,100,Charlotte,FL
12015030302,1,100,Charlotte,FL
12015030501,1,100,Charlotte,FL
12015010301,1,100,Charlotte,FL
12015020103,1,100,Charlotte,FL
12015010200,1,100,Charlotte,FL
12015030503,1,100,Charlotte,FL
12015020303,1,100,Charlotte,FL
12015020602,1,100,Charlotte,FL
12015010302,1,100,Charlotte,FL
12015010404,1,100,Charlotte,FL
12015010100,1,100,Charlotte,FL
12015020800,1,100,Charlotte,FL
12015020201,1,100,Charlotte,FL
12015020700,1,100,Charlotte,FL
12015030502,1,100,Charlotte,FL
12015020301,1,100,Charlotte,FL
12015020501,1,100,Charlotte,FL
12015030100,1,100,Charlotte,FL
12015030200,1,100,Charlotte,FL
12015020202,1,100,Charlotte,FL
12015020400,1,100,Charlotte,FL
12015010502,1,100,Charlotte,FL
12015010501,1,100,Charlotte,FL
12015020101,1,100,Charlotte,FL
12015020900,1,100,Charlotte,FL
12017451101,1,100,Citrus,FL
12017450902,1,100,Citrus,FL
12017451501,1,100,Citrus,FL
12017451300,1,100,Citrus,FL
12017450201,1,100,Citrus,FL
12017450901,1,100,Citrus,FL
12017451200,1,100,Citrus,FL
12017450102,1,100,Citrus,FL
12017451700,1,100,Citrus,FL
12017451102,1,100,Citrus,FL
12017451400,1,100,Citrus,FL
12017450800,1,100,Citrus,FL
12017450602,1,100,Citrus,FL
